snapshot,match_count,time_minutes,bot_id,bot_name,elo
3,3000,2989.63,167,TyrT,1735.93
3,3000,2989.63,960,BigDaddy,1695.18
3,3000,2989.63,49,MicroMachine,1801.9
3,3000,2989.63,1030,who,1749.99
3,3000,2989.63,797,WickedBot,1645.32
3,3000,2989.63,1078,LoremIpsum,1408.54
3,3000,2989.63,517,VeTerran-revived,1716.73
3,3000,2989.63,1079,JimmyBotT,1651.46
3,3000,2989.63,338,smallBly,1707.51
3,3000,2989.63,1060,WildFire,1714.31
3,3000,2989.63,1081,ArtZerg,1550.78
3,3000,2989.63,496,Zozo,1802.63
3,3000,2989.63,518,norman,1630.11
3,3000,2989.63,1038,PolyMorph,1490.43
3,3000,2989.63,40,SharpenedEdge,1732.97
3,3000,2989.63,262,whalemean,1786.26
3,3000,2989.63,759,BotTato,1747.1
3,3000,2989.63,730,Deimos,1840.37
3,3000,2989.63,168,sharkbot,1745.59
3,3000,2989.63,1042,Creepy_duo_canon,1515.36
3,3000,2989.63,971,Nothing,1562.84
3,3000,2989.63,876,GenesisLotus,1462.56
3,3000,2989.63,998,LordSuperKing,1637.65
3,3000,2989.63,1023,MY_SCRIPTING_SON,1450.15
3,3000,2989.63,340,MechaShark,1653.64
3,3000,2989.63,901,clone,1610.42
3,3000,2989.63,953,ZeratulsRevengeTest,1677.06
3,3000,2989.63,708,Princess-Mika,1546.4
3,3000,2989.63,112,Tyckles,1471.52
3,3000,2989.63,809,PrimordialOrigin,1388.07
3,3000,2989.63,341,gotest,1436.15
3,3000,2989.63,275,Lissy,1554.67
3,3000,2989.63,1057,DoopyBot-Test,1440.23
3,3000,2989.63,357,12PoolBot,1733.69
3,3000,2989.63,605,nida,1656.54
3,3000,2989.63,1045,tito,1716.17
3,3000,2989.63,981,KoB,1588.41
3,3000,2989.63,732,GPT,1755.13
3,3000,2989.63,223,DominionDog,1767.36
3,3000,2989.63,779,oberon,1484.62
3,3000,2989.63,940,Princess-Mika-Test,1453.85
3,3000,2989.63,858,Crawler,1565.95
3,3000,2989.63,516,27turtles,1601.19
3,3000,2989.63,1052,Starlight,1415.36
3,3000,2989.63,446,Xena,1839.38
3,3000,2989.63,1050,onlyfans,1495.34
3,3000,2989.63,637,72Tortoises,1621.19
3,3000,2989.63,729,Alexa,1402.93
3,3000,2989.63,248,Eris,1790.55
3,3000,2989.63,117,Chance,1485.51
3,3000,2989.63,346,Sharkling,1736.33
3,3000,2989.63,930,SiriusBot,1513.97
3,3000,2989.63,966,ArgoBot,1714.12
3,3000,2989.63,832,muravev,1590.6
3,3000,2989.63,115,BenBotBC,1791.25
3,3000,2989.63,718,Mulebot,1660.3
3,3000,2989.63,939,RustyNikolaj,1424.35
3,3000,2989.63,1044,DoopyBot,1530.44
3,3000,2989.63,1026,WildLupo,1390.69
3,3000,2989.63,977,Siriusly,1475.04
3,3000,2989.63,699,Clicadinha,1687.27
3,3000,2989.63,352,Belzebuth,1358.58
4,4000,4021.36,836,muravevTerran,1501.15
4,4000,4021.36,1054,JimmyBotZ,1651.58
4,4000,4021.36,1008,Creepy_canon,1624.12
4,4000,4021.36,1089,WorkingAsIntended,1583.22
4,4000,4021.36,1058,JimmyBotP,1635.29
4,4000,4021.36,1082,Dasyatis,1580.59
4,4000,4021.36,827,smokinggunbot,1586.87
4,4000,4021.36,1085,AgoraLord,1490.77
4,4000,4021.36,943,puck,1493.98
4,4000,4021.36,721,49Terrapins,1464.58
4,4000,4021.36,1080,JimmyBot,1595.85
4,4000,4021.36,526,Apidae,1634.89
4,4000,4021.36,720,PiG_Bot,1624.04
4,4000,4021.36,1007,SharkGull,1600.03
4,4000,4021.36,510,PhantomBot,1713.51
4,4000,4021.36,1049,TheCatSC2Bot,1273.99
4,4000,4021.36,201,QueenBot,1583.67
4,4000,4021.36,961,AvocaDOS,1637.6
4,4000,4021.36,1065,MindMatrix,1467.8
4,4000,4021.36,970,TheLAW,1586.03
4,4000,4021.36,167,TyrT,1763.15
4,4000,4021.36,960,BigDaddy,1672.86
4,4000,4021.36,49,MicroMachine,1837.62
4,4000,4021.36,1030,who,1787.96
4,4000,4021.36,797,WickedBot,1689.71
4,4000,4021.36,1078,LoremIpsum,1366.27
4,4000,4021.36,517,VeTerran-revived,1760.37
4,4000,4021.36,1079,JimmyBotT,1662.08
4,4000,4021.36,338,smallBly,1707.46
4,4000,4021.36,1060,WildFire,1666.73
4,4000,4021.36,1081,ArtZerg,1546.7
4,4000,4021.36,496,Zozo,1835.65
4,4000,4021.36,518,norman,1652.91
4,4000,4021.36,1038,PolyMorph,1482.44
4,4000,4021.36,40,SharpenedEdge,1748.24
4,4000,4021.36,262,whalemean,1748.53
4,4000,4021.36,759,BotTato,1776.02
4,4000,4021.36,730,Deimos,1878.84
4,4000,4021.36,168,sharkbot,1743.81
4,4000,4021.36,1042,Creepy_duo_canon,1500.99
4,4000,4021.36,971,Nothing,1534.81
4,4000,4021.36,876,GenesisLotus,1425.83
4,4000,4021.36,998,LordSuperKing,1618.26
4,4000,4021.36,1023,MY_SCRIPTING_SON,1476.8
4,4000,4021.36,340,MechaShark,1677.66
4,4000,4021.36,901,clone,1681.93
4,4000,4021.36,953,ZeratulsRevengeTest,1704.33
4,4000,4021.36,708,Princess-Mika,1509.07
4,4000,4021.36,112,Tyckles,1420.93
4,4000,4021.36,809,PrimordialOrigin,1349.19
4,4000,4021.36,341,gotest,1460.95
4,4000,4021.36,275,Lissy,1552.46
4,4000,4021.36,1057,DoopyBot-Test,1426.52
4,4000,4021.36,357,12PoolBot,1717.96
4,4000,4021.36,605,nida,1634.07
4,4000,4021.36,1045,tito,1712.13
4,4000,4021.36,981,KoB,1526.75
4,4000,4021.36,732,GPT,1787.84
4,4000,4021.36,223,DominionDog,1785.41
4,4000,4021.36,779,oberon,1461.68
