bot_lo,bot_hi,bot_lo_name,bot_hi_name,elo_lo,elo_hi,N_normal,N_timelimit,N_abnormal,alpha_normal,alpha_timelimit,alpha_abnormal,W,L,D,n_dur,x_bar,E_A,alpha_win,alpha_draw,alpha_loss,mu_duration,sigma_duration
168,1050,sharkbot,onlyfans,1845,1517,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.868541,4.291591,0.05885,0.649559,2.349308,0.219992
168,1052,sharkbot,Starlight,1845,1204,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.975634,4.820753,0.05885,0.120397,2.349308,0.219992
168,1054,sharkbot,JimmyBotZ,1845,1724,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.444085,0.667418,3.297815,0.05885,2.643335,2.365104,0.200824
168,1056,sharkbot,bilisaur,1845,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.803819,3.971788,0.05885,0.969362,2.349308,0.219992
168,1057,sharkbot,DoopyBot-Test,1845,1238,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.970522,4.795492,0.05885,0.145658,2.349308,0.219992
168,1058,sharkbot,JimmyBotP,1845,1711,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.162173,0.683816,4.378839,0.05885,1.562311,2.318119,0.200824
168,1059,sharkbot,NextProBot,1845,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.803819,3.971788,0.05885,0.969362,2.349308,0.219992
168,1060,sharkbot,WildFire,1845,1709,17,1,0,21.652125,1.12592,0.22196,17,0,0,17,2.33845,0.6863,20.391113,0.05885,1.550037,2.340917,0.104877
168,1065,sharkbot,MindMatrix,1845,1514,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.8705,4.301272,0.05885,0.639878,2.349308,0.219992
168,1066,sharkbot,CompetitiveBotTest,1845,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.889888,4.397069,0.05885,0.544081,2.349308,0.219992
168,1067,sharkbot,Hello_world,1845,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.803819,3.971788,0.05885,0.969362,2.349308,0.219992
168,1078,sharkbot,LoremIpsum,1845,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.969856,4.792202,0.05885,0.148948,2.349308,0.219992
168,1079,sharkbot,JimmyBotT,1845,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.72683,3.591376,0.05885,1.349774,2.349308,0.219992
168,1080,sharkbot,JimmyBot,1845,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.72683,3.591376,0.05885,1.349774,2.349308,0.219992
168,1081,sharkbot,ArtZerg,1845,1537,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.854829,4.223839,0.05885,0.717311,2.349308,0.219992
168,1082,sharkbot,Dasyatis,1845,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.827178,4.087211,0.05885,0.853939,2.349308,0.219992
168,1084,sharkbot,ZippyZap,1845,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.903218,4.462938,0.05885,0.478212,2.349308,0.219992
168,1085,sharkbot,AgoraLord,1845,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915979,4.525992,0.05885,0.415158,2.349308,0.219992
168,1086,sharkbot,CherBoiBlue,1845,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.879317,4.344838,0.05885,0.596312,2.349308,0.219992
168,1087,sharkbot,SwarmLord2,1845,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.857663,4.237843,0.05885,0.703307,2.349308,0.219992
168,1088,sharkbot,SwarmLord3,1845,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.836043,4.131016,0.05885,0.810134,2.349308,0.219992
168,1089,sharkbot,WorkingAsIntended,1845,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.807424,3.989604,0.05885,0.951546,2.349308,0.219992
201,223,QueenBot,DominionDog,1614,1890,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.611539,0.169555,0.837797,0.05885,5.103353,2.393013,0.200824
201,248,QueenBot,Eris,1614,2221,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.572612,0.029478,0.145658,0.05885,5.795492,2.386525,0.200824
201,262,QueenBot,whalemean,1614,1797,2,0,2,6.652125,0.12592,2.22196,0,2,0,2,1.750177,0.258566,1.277616,0.05885,5.663534,2.178128,0.185927
201,275,QueenBot,Lissy,1614,1569,24,0,0,28.652125,0.12592,0.22196,8,16,0,24,2.869767,0.5644,10.788787,0.05885,18.152363,2.780033,0.091347
201,338,QueenBot,smallBly,1614,1834,11,0,0,15.652125,0.12592,0.22196,0,11,0,11,1.818238,0.21987,1.086413,0.05885,14.854737,1.984197,0.122979
201,340,QueenBot,MechaShark,1614,1695,12,0,0,16.652125,0.12592,0.22196,1,11,0,12,2.411688,0.385499,2.904807,0.05885,14.036343,2.393341,0.119307
201,341,QueenBot,gotest,1614,1328,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.385086,0.838397,5.142645,0.05885,0.798505,2.355271,0.200824
201,346,QueenBot,Sharkling,1614,1761,4,0,0,8.652125,0.12592,0.22196,0,4,0,4,1.34384,0.300231,1.483484,0.05885,7.457666,1.902433,0.163972
201,347,QueenBot,PhantomTest,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,352,QueenBot,Belzebuth,1614,1134,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.940649,4.647888,0.05885,0.293262,2.349308,0.219992
201,357,QueenBot,12PoolBot,1614,1765,6,0,0,10.652125,0.12592,0.22196,0,6,0,6,2.055739,0.295415,1.459692,0.05885,9.481458,2.18918,0.148318
201,374,QueenBot,SwarmLord,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,446,QueenBot,Xena,1614,1937,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,1.83098,0.13478,0.66597,0.05885,5.27518,2.26292,0.200824
201,496,QueenBot,Zozo,1614,2089,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.060978,0.301303,0.05885,4.639847,2.349308,0.219992
201,510,QueenBot,PhantomBot,1614,1817,10,0,0,14.652125,0.12592,0.22196,1,9,0,10,2.480524,0.237115,2.171621,0.05885,12.769529,2.436785,0.127012
201,516,QueenBot,27turtles,1614,1526,43,0,0,47.652125,0.12592,0.22196,39,4,0,43,2.671624,0.624002,42.083286,0.05885,5.857864,2.638049,0.071002
201,517,QueenBot,VeTerran-revived,1614,1869,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.625393,0.187262,0.925291,0.05885,5.015859,2.395322,0.200824
201,518,QueenBot,norman,1614,1674,44,2,0,48.652125,2.12592,0.22196,43,1,0,44,2.708259,0.414501,45.048113,0.05885,3.893037,2.671631,0.070274
201,526,QueenBot,Apidae,1614,1635,34,0,0,38.652125,0.12592,0.22196,24,10,0,34,2.727108,0.469815,26.321428,0.05885,12.619722,2.678672,0.07877
201,605,QueenBot,nida,1614,1693,51,0,0,55.652125,0.12592,0.22196,48,3,0,51,2.706065,0.388229,49.9183,0.05885,6.02285,2.674211,0.065735
201,637,QueenBot,72Tortoises,1614,1697,37,1,0,41.652125,1.12592,0.22196,1,36,0,37,2.538213,0.382775,2.891349,0.05885,39.049801,2.515725,0.075904
201,699,QueenBot,Clicadinha,1614,1635,55,0,0,59.652125,0.12592,0.22196,41,14,0,55,2.938881,0.469815,43.321428,0.05885,16.619722,2.88975,0.063506
201,708,QueenBot,Princess-Mika,1614,1521,12,0,0,16.652125,0.12592,0.22196,7,5,0,12,2.907583,0.63073,10.116533,0.05885,6.824617,2.743385,0.119307
201,709,QueenBot,Laser-Circus,1614,1211,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.418474,0.910508,6.498957,0.05885,0.442193,2.36907,0.185927
201,718,QueenBot,Mulebot,1614,1689,41,1,1,45.652125,1.12592,1.22196,24,15,2,41,2.700234,0.393712,25.945391,2.05885,17.995759,2.66209,0.072529
201,720,QueenBot,PiG_Bot,1614,1627,21,2,0,25.652125,2.12592,0.22196,0,21,0,21,2.534512,0.4813,2.378177,0.05885,23.562973,2.498896,0.096473
201,721,QueenBot,49Terrapins,1614,1430,11,0,0,15.652125,0.12592,0.22196,2,9,0,11,2.38171,0.742536,5.66898,0.05885,10.27217,2.371584,0.122979
201,729,QueenBot,Alexa,1614,1367,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.128232,0.805628,4.980727,0.05885,0.960423,2.312462,0.200824
201,730,QueenBot,Deimos,1614,2155,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.839663,0.042523,0.210115,0.05885,5.731035,2.431034,0.200824
201,732,QueenBot,GPT,1614,1830,3,0,0,7.652125,0.12592,0.22196,0,3,0,3,2.427854,0.223845,1.106054,0.05885,6.835096,2.378763,0.173919
201,759,QueenBot,BotTato,1614,1710,18,0,1,22.652125,0.12592,1.22196,9,9,0,18,3.247543,0.365257,10.804788,0.05885,12.136362,3.052275,0.102572
201,779,QueenBot,oberon,1614,1472,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,2.643945,0.693688,6.427616,0.05885,1.513534,2.459797,0.173919
201,797,QueenBot,WickedBot,1614,1707,12,0,0,16.652125,0.12592,0.22196,4,8,0,12,3.239402,0.36927,5.824617,0.05885,11.116533,2.97761,0.119307
201,809,QueenBot,PrimordialOrigin,1614,1258,1,0,1,5.652125,0.12592,1.22196,1,0,0,1,2.621766,0.885877,5.377251,0.05885,0.563899,2.394718,0.200824
201,813,QueenBot,MewCombatMicro,1614,1511,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.644034,3.182268,0.05885,1.758882,2.349308,0.219992
201,827,QueenBot,smokinggunbot,1614,1579,52,0,0,56.652125,0.12592,0.22196,49,3,0,52,2.421208,0.550199,51.718618,0.05885,5.222532,2.414901,0.065156
201,832,QueenBot,muravev,1614,1632,40,2,0,44.652125,2.12592,0.22196,10,29,1,40,2.999966,0.474119,12.342693,1.05885,31.598457,2.927671,0.073331
201,836,QueenBot,muravevTerran,1614,1477,1,1,0,5.652125,1.12592,0.22196,1,0,0,1,3.849935,0.687538,4.39723,0.05885,1.54392,2.599412,0.200824
201,858,QueenBot,Crawler,1614,1562,31,7,0,35.652125,7.12592,0.22196,12,19,0,31,2.454625,0.57428,14.837605,0.05885,21.103545,2.439998,0.081986
201,876,QueenBot,GenesisLotus,1614,1411,7,0,0,11.652125,0.12592,0.22196,6,1,0,7,2.616205,0.762885,9.769529,0.05885,2.171621,2.504998,0.142004
201,901,QueenBot,clone,1614,1667,42,0,1,46.652125,0.12592,1.22196,14,28,0,42,2.4569,0.424313,16.096594,0.05885,30.844556,2.445454,0.071753
201,930,QueenBot,SiriusBot,1614,1519,32,1,1,36.652125,1.12592,1.22196,12,20,0,32,2.467853,0.633408,15.129762,0.05885,21.811388,2.451834,0.08087
201,939,QueenBot,RustyNikolaj,1614,1539,16,0,0,20.652125,0.12592,0.22196,16,0,0,16,2.516292,0.606288,18.995759,0.05885,1.945391,2.476534,0.107345
201,940,QueenBot,Princess-Mika-Test,1614,1524,15,0,1,19.652125,0.12592,1.22196,8,7,0,15,2.950415,0.626699,11.096614,0.05885,8.844536,2.800139,0.109996
201,943,QueenBot,puck,1614,1529,9,0,0,13.652125,0.12592,0.22196,4,5,0,9,2.158606,0.619941,7.063223,0.05885,6.877927,2.226714,0.13147
201,948,QueenBot,titania,1614,1185,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.592216,0.921977,6.555629,0.05885,0.385521,2.41871,0.185927
201,953,QueenBot,ZeratulsRevengeTest,1614,1702,6,0,0,10.652125,0.12592,0.22196,0,6,0,6,1.995362,0.375998,1.857864,0.05885,9.083286,2.156247,0.148318
201,959,QueenBot,ur_moms_a_ho,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,960,QueenBot,BigDaddy,1614,1637,55,0,1,59.652125,0.12592,1.22196,6,49,0,55,2.253779,0.466949,8.307263,0.05885,51.633887,2.26174,0.063506
201,961,QueenBot,AvocaDOS,1614,1751,23,0,0,27.652125,0.12592,0.22196,4,19,0,23,2.654316,0.312462,5.54392,0.05885,22.39723,2.59985,0.092963
201,962,QueenBot,AvocaDEV,1614,1700,6,0,1,10.652125,0.12592,1.22196,4,2,0,6,3.328502,0.378703,5.87123,0.05885,5.06992,2.883414,0.148318
201,966,QueenBot,ArgoBot,1614,1909,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,2.441467,0.154706,0.764426,0.05885,6.176724,2.375639,0.185927
201,970,QueenBot,TheLAW,1614,1576,49,0,1,53.652125,0.12592,1.22196,21,26,2,49,2.790246,0.554469,23.739716,2.05885,28.201434,2.749418,0.066941
201,971,QueenBot,Nothing,1614,1570,52,0,1,56.652125,0.12592,1.22196,28,24,0,52,2.853103,0.562985,30.781792,0.05885,26.159358,2.80891,0.065156
201,977,QueenBot,Siriusly,1614,1392,8,0,0,12.652125,0.12592,0.22196,5,3,0,8,2.413408,0.782098,8.864464,0.05885,4.076686,2.388754,0.136433
201,981,QueenBot,KoB,1614,1499,19,1,1,23.652125,1.12592,1.22196,11,8,0,19,2.581794,0.659708,14.259716,0.05885,9.681434,2.533359,0.100412
201,998,QueenBot,LordSuperKing,1614,1656,23,0,0,27.652125,0.12592,0.22196,4,19,0,23,3.072281,0.43985,6.173364,0.05885,21.767786,2.943179,0.092963
201,1007,QueenBot,SharkGull,1614,1605,18,0,0,22.652125,0.12592,0.22196,0,18,0,18,2.045579,0.512949,2.534559,0.05885,20.406591,2.111607,0.102572
201,1008,QueenBot,Creepy_canon,1614,1587,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.538778,2.662183,0.05885,2.278967,2.349308,0.219992
201,1023,QueenBot,MY_SCRIPTING_SON,1614,1275,3,0,1,7.652125,0.12592,1.22196,2,1,0,3,2.564996,0.875604,6.326489,0.05885,1.614661,2.430191,0.173919
201,1026,QueenBot,WildLupo,1614,1199,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915979,4.525992,0.05885,0.415158,2.349308,0.219992
201,1029,QueenBot,Chomppet,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,1030,QueenBot,who,1614,1924,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.043814,0.143748,0.71028,0.05885,5.23087,2.298392,0.200824
201,1032,QueenBot,WaterLeak,1614,1607,33,0,0,37.652125,0.12592,0.22196,1,32,0,33,1.910534,0.510072,3.520344,0.05885,34.420806,1.968267,0.079799
201,1038,QueenBot,PolyMorph,1614,1463,8,0,0,12.652125,0.12592,0.22196,8,0,0,8,2.677686,0.704585,11.481458,0.05885,1.459692,2.551387,0.136433
201,1042,QueenBot,Creepy_duo_canon,1614,1386,2,0,1,6.652125,0.12592,1.22196,1,1,0,2,2.355038,0.787927,4.893264,0.05885,2.047886,2.350945,0.185927
201,1044,QueenBot,DoopyBot,1614,1418,18,0,0,22.652125,0.12592,0.22196,14,4,0,18,2.77442,0.755519,17.733132,0.05885,5.208018,2.682004,0.102572
201,1045,QueenBot,tito,1614,1801,15,0,0,19.652125,0.12592,0.22196,0,15,0,15,2.313645,0.254177,1.255926,0.05885,18.685224,2.322561,0.109996
201,1049,QueenBot,TheCatSC2Bot,1614,970,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.304855,0.976041,6.822765,0.05885,0.118385,2.336607,0.185927
201,1050,QueenBot,onlyfans,1614,1517,24,0,0,28.652125,0.12592,0.22196,24,0,0,24,2.460999,0.636077,27.142951,0.05885,1.798199,2.441742,0.091347
201,1052,QueenBot,Starlight,1614,1204,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.488234,0.913738,5.514915,0.05885,0.426235,2.372462,0.200824
201,1054,QueenBot,JimmyBotZ,1614,1724,38,0,1,42.652125,0.12592,1.22196,2,36,0,38,2.841105,0.346783,3.713506,0.05885,39.227644,2.783919,0.075016
201,1056,QueenBot,bilisaur,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,1057,QueenBot,DoopyBot-Test,1614,1238,4,0,0,8.652125,0.12592,0.22196,3,1,0,4,2.715496,0.89701,7.432259,0.05885,1.508891,2.512058,0.163972
201,1058,QueenBot,JimmyBotP,1614,1711,20,0,0,24.652125,0.12592,0.22196,18,1,1,20,2.774274,0.363923,19.798199,1.05885,4.142951,2.689281,0.098383
201,1059,QueenBot,NextProBot,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,1060,QueenBot,WildFire,1614,1709,17,1,0,21.652125,1.12592,0.22196,4,13,0,17,2.513712,0.366592,5.811388,0.05885,16.129762,2.476348,0.104877
201,1065,QueenBot,MindMatrix,1614,1514,6,0,0,10.652125,0.12592,0.22196,1,5,0,6,2.523011,0.640065,4.162657,0.05885,6.778493,2.444055,0.148318
201,1066,QueenBot,CompetitiveBotTest,1614,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.681322,3.366513,0.05885,1.574637,2.349308,0.219992
201,1067,QueenBot,Hello_world,1614,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.520137,2.570074,0.05885,2.371076,2.349308,0.219992
201,1078,QueenBot,LoremIpsum,1614,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.894863,4.421651,0.05885,0.519499,2.349308,0.219992
201,1079,QueenBot,JimmyBotT,1614,1675,13,0,0,17.652125,0.12592,0.22196,10,3,0,13,2.805033,0.413105,12.041214,0.05885,5.899936,2.678443,0.115946
201,1080,QueenBot,JimmyBot,1614,1675,16,1,0,20.652125,1.12592,0.22196,11,5,0,16,2.779029,0.413105,13.041214,0.05885,7.899936,2.676714,0.107345
201,1081,QueenBot,ArtZerg,1614,1537,17,3,0,21.652125,3.12592,0.22196,5,12,0,17,1.799135,0.609033,8.009321,0.05885,13.931829,1.924174,0.104877
201,1082,QueenBot,Dasyatis,1614,1573,7,0,0,11.652125,0.12592,0.22196,4,3,0,7,2.500086,0.558731,6.760776,0.05885,5.180374,2.437262,0.142004
201,1084,QueenBot,ZippyZap,1614,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.711723,3.516728,0.05885,1.424422,2.349308,0.219992
201,1085,QueenBot,AgoraLord,1614,1430,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,3.821442,0.742536,3.66898,0.05885,2.27217,2.594664,0.200824
201,1086,QueenBot,CherBoiBlue,1614,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.658415,3.253325,0.05885,1.687825,2.349308,0.219992
201,1087,QueenBot,SwarmLord2,1614,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.614501,3.036343,0.05885,1.904807,2.349308,0.219992
201,1088,QueenBot,SwarmLord3,1614,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.57428,2.837605,0.05885,2.103545,2.349308,0.219992
201,1089,QueenBot,WorkingAsIntended,1614,1596,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.105353,0.525881,2.598457,0.05885,3.342693,2.308649,0.200824
223,248,DominionDog,Eris,1890,2221,48,0,1,52.652125,0.12592,1.22196,12,36,0,48,2.729312,0.1295,12.639878,0.05885,40.301272,2.693463,0.06757
223,262,DominionDog,whalemean,1890,1797,45,2,0,49.652125,2.12592,0.22196,34,10,1,45,2.170826,0.63073,37.116533,1.05885,11.824617,2.188674,0.069567
223,275,DominionDog,Lissy,1890,1569,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.863871,4.268519,0.05885,0.672631,2.349308,0.219992
223,338,DominionDog,smallBly,1890,1834,41,0,0,45.652125,0.12592,0.22196,39,2,0,41,2.020774,0.5799,41.865372,0.05885,4.075778,2.056484,0.072529
223,340,DominionDog,MechaShark,1890,1695,36,2,1,40.652125,2.12592,1.22196,19,15,2,36,2.523676,0.754454,22.727871,2.05885,16.213279,2.502411,0.076824
223,341,DominionDog,gotest,1890,1328,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.962135,4.754054,0.05885,0.187096,2.349308,0.219992
223,346,DominionDog,Sharkling,1890,1761,47,0,1,51.652125,0.12592,1.22196,45,2,0,47,2.168814,0.677561,48.347928,0.05885,3.593222,2.18617,0.068216
223,347,DominionDog,PhantomTest,1890,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.841492,4.15794,0.05885,0.78321,2.349308,0.219992
223,352,DominionDog,Belzebuth,1890,1134,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.987281,4.878305,0.05885,0.062845,2.349308,0.219992
223,357,DominionDog,12PoolBot,1890,1765,27,1,0,31.652125,1.12592,0.22196,27,0,0,27,2.019275,0.67251,30.322971,0.05885,1.618179,2.070843,0.086959
223,374,DominionDog,SwarmLord,1890,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.841492,4.15794,0.05885,0.78321,2.349308,0.219992
223,446,DominionDog,Xena,1890,1937,50,0,1,54.652125,0.12592,1.22196,24,26,0,50,2.379905,0.432771,26.138387,0.05885,28.802763,2.377123,0.06633
223,496,DominionDog,Zozo,1890,2089,46,0,0,50.652125,0.12592,0.22196,1,45,0,46,2.482127,0.241305,2.192326,0.05885,48.748824,2.469105,0.068882
223,510,DominionDog,PhantomBot,1890,1817,41,0,1,45.652125,0.12592,1.22196,19,20,2,41,2.611391,0.603536,21.982163,2.05885,21.958987,2.582904,0.072529
223,516,DominionDog,27turtles,1890,1526,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.890451,4.39985,0.05885,0.5413,2.349308,0.219992
223,517,DominionDog,VeTerran-revived,1890,1869,44,0,1,48.652125,0.12592,1.22196,34,10,0,44,2.498687,0.530185,36.619722,0.05885,12.321428,2.483444,0.070274
223,518,DominionDog,norman,1890,1674,8,0,0,12.652125,0.12592,0.22196,6,2,0,8,2.576576,0.776155,9.835096,0.05885,3.106054,2.489165,0.136433
223,526,DominionDog,Apidae,1890,1635,8,0,0,12.652125,0.12592,0.22196,8,0,0,8,2.136647,0.812738,12.015859,0.05885,0.925291,2.21844,0.136433
223,605,DominionDog,nida,1890,1693,5,0,0,9.652125,0.12592,0.22196,5,0,0,5,2.24198,0.756581,8.738378,0.05885,1.202772,2.295644,0.155557
223,637,DominionDog,72Tortoises,1890,1697,6,0,0,10.652125,0.12592,0.22196,6,0,0,6,2.321505,0.752315,9.717301,0.05885,1.223849,2.334143,0.148318
223,699,DominionDog,Clicadinha,1890,1635,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.812738,4.015859,0.05885,0.925291,2.349308,0.219992
223,708,DominionDog,Princess-Mika,1890,1521,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.893227,4.413568,0.05885,0.527582,2.349308,0.219992
223,709,DominionDog,Laser-Circus,1890,1211,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.980327,4.843943,0.05885,0.097207,2.349308,0.219992
223,718,DominionDog,Mulebot,1890,1689,13,0,1,17.652125,0.12592,1.22196,8,5,0,13,2.386263,0.760796,11.759208,0.05885,6.181942,2.375998,0.115946
223,720,DominionDog,PiG_Bot,1890,1627,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.819646,4.049993,0.05885,0.891157,2.349308,0.219992
223,721,DominionDog,49Terrapins,1890,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.933886,4.614471,0.05885,0.326679,2.349308,0.219992
223,729,DominionDog,Alexa,1890,1367,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.233235,0.953052,5.709173,0.05885,0.231977,2.329963,0.200824
223,730,DominionDog,Deimos,1890,2155,50,0,1,54.652125,0.12592,1.22196,13,37,0,50,2.461904,0.178659,13.882779,0.05885,41.058371,2.451668,0.06633
223,732,DominionDog,GPT,1890,1830,50,0,0,54.652125,0.12592,0.22196,20,30,0,50,2.360636,0.585499,22.893037,0.05885,32.048113,2.359607,0.06633
223,759,DominionDog,BotTato,1890,1710,33,0,1,37.652125,0.12592,1.22196,32,1,0,33,2.358476,0.738109,35.647107,0.05885,2.294043,2.35727,0.079799
223,779,DominionDog,oberon,1890,1472,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.416806,0.917299,5.532512,0.05885,0.408638,2.360558,0.200824
223,797,DominionDog,WickedBot,1890,1707,30,1,1,34.652125,1.12592,1.22196,15,15,0,30,2.599248,0.741434,18.663534,0.05885,16.277616,2.563542,0.083149
223,809,DominionDog,PrimordialOrigin,1890,1258,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.24071,0.974371,5.814515,0.05885,0.126635,2.331208,0.200824
223,813,DominionDog,MewCombatMicro,1890,1511,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.898594,4.440088,0.05885,0.501062,2.349308,0.219992
223,827,DominionDog,smokinggunbot,1890,1579,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.856959,4.234364,0.05885,0.706786,2.349308,0.219992
223,832,DominionDog,muravev,1890,1632,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.815352,4.028776,0.05885,0.912374,2.349308,0.219992
223,836,DominionDog,muravevTerran,1890,1477,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915089,4.521593,0.05885,0.419557,2.349308,0.219992
223,858,DominionDog,Crawler,1890,1562,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.868541,4.291591,0.05885,0.649559,2.349308,0.219992
223,876,DominionDog,GenesisLotus,1890,1411,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.174752,0.940327,5.646296,0.05885,0.294854,2.320215,0.200824
223,901,DominionDog,clone,1890,1667,12,0,0,16.652125,0.12592,0.22196,11,1,0,12,2.441751,0.783077,14.869303,0.05885,2.071847,2.414562,0.119307
223,930,DominionDog,SiriusBot,1890,1519,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.962908,0.89432,5.418969,0.05885,0.522181,2.284908,0.200824
223,939,DominionDog,RustyNikolaj,1890,1539,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882935,4.362712,0.05885,0.578438,2.349308,0.219992
223,940,DominionDog,Princess-Mika-Test,1890,1524,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.891569,4.405375,0.05885,0.535775,2.349308,0.219992
223,943,DominionDog,puck,1890,1529,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.152924,0.888755,5.39147,0.05885,0.54968,2.316577,0.200824
223,948,DominionDog,titania,1890,1185,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.971299,0.983015,5.857226,0.05885,0.083924,2.286307,0.200824
223,953,DominionDog,ZeratulsRevengeTest,1890,1702,20,0,0,24.652125,0.12592,0.22196,20,0,0,20,2.138843,0.746913,23.690609,0.05885,1.250541,2.180936,0.098383
223,959,DominionDog,ur_moms_a_ho,1890,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.841492,4.15794,0.05885,0.78321,2.349308,0.219992
223,960,DominionDog,BigDaddy,1890,1637,3,0,0,7.652125,0.12592,0.22196,1,2,0,3,2.031873,0.810979,5.00717,0.05885,2.93398,2.23027,0.173919
