round,bot_a,bot_b,outcome_a,duration_minutes,category,division,elo_diff
6,518,998,0.0,11.86,normal,2,7.44
6,518,1054,1.0,11.04,normal,2,5.81
6,518,832,0.0,17.45,normal,2,13.5
6,518,275,0.0,16.48,normal,2,8.56
6,518,340,1.0,11.86,normal,2,15.34
6,518,718,0.0,12.24,normal,2,1.17
6,518,1050,1.0,7.26,normal,2,44.63
6,518,1082,0.0,9.54,normal,2,29.48
6,518,960,1.0,8.93,normal,2,11.95
6,518,970,1.0,2.31,abnormal,2,2.77
6,518,1008,1.0,11.0,normal,2,25.61
6,518,201,0.0,13.69,normal,2,69.14
6,518,827,0.0,15.81,normal,2,61.85
6,518,1089,0.0,11.51,normal,2,39.37
6,518,981,1.0,11.2,normal,2,41.28
6,518,516,1.0,10.33,normal,2,66.13
6,518,1058,1.0,11.23,normal,2,43.67
6,518,699,1.0,8.22,normal,2,83.22
6,518,1079,1.0,14.19,normal,2,89.75
6,518,836,1.0,12.69,normal,2,101.83
6,518,1007,0.0,9.01,normal,2,100.67
6,518,858,1.0,10.03,normal,2,100.78
6,998,1054,0.0,9.83,normal,2,22.58
6,998,832,1.0,15.14,normal,2,2.29
6,998,275,0.0,16.05,normal,2,7.48
6,998,340,1.0,11.19,normal,2,1.87
6,998,718,1.0,16.36,normal,2,1.61
6,998,1050,1.0,11.14,normal,2,76.06
6,998,1082,0.0,8.52,normal,2,44.55
6,998,960,1.0,10.94,normal,2,43.08
6,998,970,1.0,11.91,normal,2,27.99
6,998,1008,0.0,10.16,normal,2,55.01
6,998,201,0.5,60.0,timelimit,2,64.89
6,998,827,1.0,13.11,normal,2,65.86
6,998,1089,1.0,9.55,normal,2,59.8
6,998,981,1.0,11.1,normal,2,93.2
6,998,516,1.0,12.62,normal,2,116.34
6,998,1058,1.0,9.07,normal,2,93.31
6,998,699,1.0,9.03,normal,2,130.88
6,998,1079,0.0,11.24,normal,2,136.27
6,998,836,1.0,12.52,normal,2,131.12
6,998,1007,1.0,10.64,normal,2,113.39
6,998,858,1.0,11.79,normal,2,145.23
6,1054,832,1.0,9.56,normal,2,0.22
6,1054,275,1.0,10.53,normal,2,20.9
6,1054,340,0.0,9.59,normal,2,20.54
6,1054,718,0.0,9.11,normal,2,3.85
6,1054,1050,0.0,11.03,normal,2,60.57
6,1054,1082,1.0,9.07,normal,2,1.9
6,1054,960,0.0,9.21,normal,2,29.73
6,1054,970,0.0,7.52,normal,2,0.71
6,1054,1008,0.0,7.41,normal,2,5.65
6,1054,201,1.0,15.06,normal,2,13.4
6,1054,827,1.0,10.32,normal,2,31.51
6,1054,1089,0.0,8.4,normal,2,26.36
6,1054,981,1.0,10.71,normal,2,43.79
6,1054,516,0.0,13.94,normal,2,67.54
6,1054,1058,1.0,6.83,normal,2,30.04
6,1054,699,0.0,9.7,normal,2,68.23
6,1054,1079,0.0,11.02,normal,2,42.85
6,1054,836,0.0,16.3,normal,2,55.81
6,1054,1007,1.0,5.52,normal,2,24.04
6,1054,858,1.0,9.19,normal,2,57.22
6,832,275,1.0,14.48,normal,2,28.63
6,832,340,1.0,15.24,normal,2,3.97
6,832,718,0.0,14.9,normal,2,3.71
6,832,1050,1.0,16.5,normal,2,51.89
6,832,1082,0.0,11.25,normal,2,23.04
6,832,960,1.0,10.24,normal,2,21.37
6,832,970,0.0,11.14,normal,2,7.82
6,832,1008,1.0,9.09,normal,2,2.8
6,832,201,1.0,20.46,normal,2,53.21
6,832,827,1.0,16.56,normal,2,70.01
6,832,1089,1.0,14.74,normal,2,48.11
6,832,981,1.0,14.76,normal,2,96.65
6,832,516,1.0,14.2,normal,2,102.69
6,832,1058,1.0,10.22,normal,2,97.28
6,832,699,0.0,10.6,normal,2,117.11
6,832,1079,0.0,11.42,normal,2,91.25
6,832,836,1.0,11.5,normal,2,102.85
6,832,1007,0.0,9.81,normal,2,102.77
6,832,858,0.0,14.57,normal,2,117.45
6,275,340,1.0,10.78,normal,2,15.44
6,275,718,1.0,15.01,normal,2,0.75
6,275,1050,1.0,11.23,normal,2,85.51
6,275,1082,0.0,11.08,normal,2,40.57
6,275,960,0.0,8.66,normal,2,54.54
6,275,970,1.0,10.36,normal,2,8.54
6,275,1008,1.0,9.16,normal,2,35.62
6,275,201,0.0,17.33,normal,2,84.13
6,275,827,1.0,14.8,normal,2,83.87
6,275,1089,1.0,10.77,normal,2,62.15
6,275,981,1.0,11.74,normal,2,109.31
6,275,516,1.0,13.84,normal,2,114.95
6,275,1058,0.0,7.96,normal,2,109.4
6,275,699,0.0,9.23,normal,2,96.57
6,275,1079,0.0,10.73,normal,2,71.68
6,275,836,1.0,14.82,normal,2,99.46
6,275,1007,0.0,8.01,normal,2,83.46
6,275,858,1.0,12.36,normal,2,98.24
6,340,718,1.0,8.0,normal,2,23.47
6,340,1050,1.0,8.31,normal,2,61.37
6,340,1082,1.0,9.92,normal,2,1.96
6,340,960,0.0,7.64,normal,2,32.5
6,340,970,1.0,7.42,normal,2,4.05
6,340,1008,1.0,16.44,normal,2,30.62
6,340,201,1.0,8.83,normal,2,62.16
6,340,827,1.0,11.06,normal,2,94.38
6,340,1089,1.0,9.25,normal,2,72.92
6,340,981,1.0,7.07,normal,2,118.81
6,340,516,0.5,60.0,timelimit,2,124.15
6,340,1058,1.0,10.93,normal,2,94.52
6,340,699,1.0,19.27,normal,2,98.27
6,340,1079,1.0,14.77,normal,2,89.89
6,340,836,1.0,4.84,abnormal,2,148.67
6,340,1007,0.0,7.05,normal,2,116.01
6,340,858,1.0,13.77,normal,2,145.79
6,718,1050,1.0,12.93,normal,2,74.36
6,718,1082,1.0,8.09,normal,2,16.02
6,718,960,1.0,8.51,normal,2,29.53
6,718,970,0.0,20.13,abnormal,2,33.8
6,718,1008,1.0,8.36,normal,2,43.07
6,718,201,0.0,13.06,normal,2,73.62
6,718,827,1.0,11.56,normal,2,88.88
6,718,1089,1.0,10.76,normal,2,68.0
6,718,981,1.0,10.55,normal,2,113.03
6,718,516,1.0,11.76,normal,2,110.37
6,718,1058,0.0,10.74,normal,2,97.65
6,718,699,1.0,13.54,normal,2,85.25
6,718,1079,1.0,10.07,normal,2,77.33
6,718,836,1.0,9.55,normal,2,135.18
6,718,1007,1.0,8.79,normal,2,87.44
6,718,858,1.0,11.69,normal,2,149.22
6,1050,1082,0.0,12.0,normal,2,63.33
6,1050,960,0.0,5.88,normal,2,64.32
6,1050,970,1.0,7.73,normal,2,90.0
6,1050,1008,0.0,13.38,normal,2,46.14
6,1050,201,0.0,13.25,normal,2,46.24
6,1050,827,1.0,10.13,normal,2,12.58
6,1050,1089,1.0,9.93,normal,2,30.7
6,1050,981,1.0,9.8,normal,2,15.6
6,1050,516,0.0,14.4,normal,2,15.16
6,1050,1058,0.0,14.25,normal,2,27.19
6,1050,699,1.0,11.32,normal,2,20.5
6,1050,1079,0.0,14.24,normal,2,25.85
6,1050,836,0.0,11.69,normal,2,17.12
6,1050,1007,0.0,10.69,normal,2,43.05
6,1050,858,0.0,11.63,normal,2,4.42
6,1082,960,1.0,10.46,normal,2,5.59
6,1082,970,0.0,9.6,abnormal,2,10.88
6,1082,1008,0.0,10.23,normal,2,19.5
6,1082,201,0.0,12.73,normal,2,17.9
6,1082,827,0.0,14.26,normal,2,65.32
6,1082,1089,0.0,9.45,normal,2,29.83
6,1082,981,0.0,6.42,normal,2,57.68
6,1082,516,0.0,10.72,normal,2,24.29
6,1082,1058,0.0,9.26,normal,2,17.29
6,1082,699,1.0,2.88,abnormal,2,5.01
6,1082,1079,0.0,13.3,normal,2,16.8
6,1082,836,1.0,15.67,normal,2,24.98
6,1082,1007,0.0,9.85,normal,2,18.0
6,1082,858,0.0,8.15,normal,2,27.82
6,960,970,0.0,7.69,normal,2,18.7
6,960,1008,1.0,10.94,normal,2,9.61
6,960,201,1.0,9.27,normal,2,5.5
6,960,827,0.0,16.47,normal,2,68.13
6,960,1089,1.0,8.91,normal,2,33.38
6,960,981,1.0,5.88,normal,2,76.52
6,960,516,0.0,7.6,normal,2,59.47
6,960,1058,0.0,7.47,normal,2,18.05
6,960,699,1.0,7.45,normal,2,55.03
6,960,1079,0.0,5.57,normal,2,16.57
6,960,836,0.0,10.75,normal,2,72.62
6,960,1007,1.0,7.71,normal,2,2.44
6,960,858,1.0,5.57,normal,2,57.96
6,970,1008,1.0,13.29,normal,2,32.46
6,970,201,1.0,15.98,normal,2,46.25
6,970,827,0.0,7.9,normal,2,90.53
6,970,1089,1.0,11.49,normal,2,72.07
6,970,981,0.0,6.31,normal,2,113.37
6,970,516,0.0,12.31,normal,2,63.91
6,970,1058,1.0,8.09,normal,2,23.33
6,970,699,1.0,9.47,normal,2,91.35
6,970,1079,0.0,8.1,normal,2,36.97
6,970,836,1.0,11.48,normal,2,91.29
6,970,1007,1.0,8.93,normal,2,49.52
6,970,858,0.0,7.87,normal,2,107.36
6,1008,201,0.0,9.93,normal,2,6.22
6,1008,827,1.0,11.82,normal,2,18.44
6,1008,1089,1.0,13.02,normal,2,34.0
6,1008,981,0.0,8.71,normal,2,59.27
6,1008,516,1.0,11.14,normal,2,12.04
6,1008,1058,0.0,9.44,normal,2,5.56
6,1008,699,1.0,8.81,normal,2,56.47
6,1008,1079,1.0,7.35,normal,2,11.94
6,1008,836,0.0,12.48,normal,2,74.3
6,1008,1007,0.0,11.43,normal,2,17.83
6,1008,858,1.0,11.64,normal,2,43.12
6,201,827,1.0,12.45,normal,2,36.08
6,201,1089,1.0,9.62,normal,2,50.88
6,201,981,1.0,11.79,normal,2,59.2
6,201,516,1.0,14.79,normal,2,45.04
6,201,1058,1.0,14.44,normal,2,21.96
6,201,699,1.0,17.63,normal,2,103.33
6,201,1079,0.0,8.3,abnormal,2,35.46
6,201,836,1.0,15.72,normal,2,86.65
6,201,1007,0.0,8.81,normal,2,47.18
6,201,858,0.0,10.12,normal,2,87.23
6,827,1089,1.0,11.45,normal,2,7.29
6,827,981,0.0,12.01,normal,2,16.42
6,827,516,1.0,14.39,normal,2,12.44
6,827,1058,0.0,11.11,normal,2,33.68
6,827,699,0.0,16.02,normal,2,31.16
6,827,1079,0.0,11.16,normal,2,65.61
6,827,836,1.0,7.45,normal,2,2.74
6,827,1007,0.0,12.1,normal,2,49.96
6,827,858,1.0,14.39,normal,2,8.58
6,1089,981,0.0,14.93,normal,2,14.91
6,1089,516,1.0,11.97,normal,2,26.39
6,1089,1058,0.0,8.51,normal,2,62.83
6,1089,699,0.0,15.9,normal,2,1.18
6,1089,1079,0.0,10.17,normal,2,92.69
6,1089,836,1.0,7.1,normal,2,9.3
6,1089,1007,1.0,10.15,normal,2,76.52
6,1089,858,1.0,7.71,normal,2,3.49
6,981,516,1.0,13.22,normal,2,12.44
6,981,1058,0.0,9.83,normal,2,40.06
6,981,699,1.0,7.93,normal,2,21.98
6,981,1079,0.0,16.21,normal,2,54.26
6,981,836,0.0,11.9,normal,2,42.41
6,981,1007,1.0,10.59,normal,2,40.47
6,981,858,0.0,5.14,normal,2,30.1
6,516,1058,1.0,13.68,normal,2,75.01
6,516,699,1.0,12.43,normal,2,18.38
6,516,1079,0.0,12.75,normal,2,72.03
6,516,836,1.0,9.45,normal,2,22.83
6,516,1007,0.0,10.04,normal,2,25.71
6,516,858,1.0,15.49,normal,2,10.9
6,1058,699,0.0,9.74,normal,2,81.57
6,1058,1079,0.0,7.79,normal,2,40.2
6,1058,836,1.0,8.65,normal,2,67.78
6,1058,1007,1.0,7.32,normal,2,3.34
6,1058,858,0.0,6.43,normal,2,70.45
6,699,1079,0.0,15.86,normal,2,109.16
6,699,836,1.0,9.73,normal,2,13.87
6,699,1007,0.0,6.82,normal,2,47.88
6,699,858,1.0,8.93,normal,2,13.13
6,1079,836,1.0,9.18,normal,2,141.84
6,1079,1007,1.0,13.45,normal,2,62.73
6,1079,858,1.0,9.37,normal,2,126.17
6,836,1007,0.0,9.35,normal,2,82.35
6,836,858,1.0,11.59,normal,2,32.98
6,1007,858,0.0,7.78,normal,2,70.4
6,1065,1081,0.0,8.8,normal,3,0.14
6,1065,779,1.0,13.46,normal,3,13.16
6,1065,940,1.0,10.82,normal,3,21.21
6,1065,1057,1.0,11.11,normal,3,31.4
6,1065,1038,0.0,15.44,normal,3,39.19
6,1065,930,0.0,10.94,normal,3,34.61
6,1065,977,1.0,11.29,normal,3,31.68
6,1065,708,1.0,13.19,normal,3,39.68
6,1065,1023,0.0,6.9,abnormal,3,51.39
6,1065,721,0.0,6.47,abnormal,3,49.68
6,1065,1042,0.0,7.49,normal,3,41.08
6,1065,1044,1.0,9.44,normal,3,47.45
6,1065,939,0.5,60.0,timelimit,3,55.71
6,1065,1085,1.0,9.33,normal,3,57.23
6,1065,943,1.0,6.93,normal,3,65.22
6,1065,341,0.0,9.35,normal,3,81.82
6,1065,112,0.0,10.71,normal,3,73.16
6,1065,876,0.0,12.47,normal,3,66.31
6,1065,809,1.0,7.55,normal,3,71.36
6,1065,117,0.0,12.3,normal,3,79.82
6,1065,729,1.0,11.81,normal,3,92.85
6,1065,352,1.0,10.07,normal,3,113.36
6,1065,1052,1.0,13.08,normal,3,165.58
6,1065,1026,1.0,9.59,normal,3,193.5
6,1065,1078,1.0,14.94,normal,3,208.03
6,1065,1049,1.0,11.46,normal,3,368.68
6,1081,779,0.0,8.44,normal,3,36.73
6,1081,940,1.0,7.32,normal,3,28.04
6,1081,1057,0.5,8.49,normal,3,37.85
6,1081,1038,1.0,6.8,normal,3,21.31
6,1081,930,0.0,6.25,normal,3,33.24
6,1081,977,1.0,5.53,normal,3,46.42
6,1081,708,1.0,11.53,normal,3,53.9
6,1081,1023,1.0,7.74,normal,3,49.02
6,1081,721,0.0,13.67,normal,3,63.4
6,1081,1042,1.0,8.9,normal,3,54.69
6,1081,1044,1.0,5.95,normal,3,92.6
6,1081,939,1.0,8.4,normal,3,91.69
6,1081,1085,0.0,10.31,normal,3,108.38
6,1081,943,0.0,7.33,normal,3,99.08
6,1081,341,1.0,7.5,normal,3,82.58
6,1081,112,1.0,10.44,normal,3,90.09
6,1081,876,0.0,6.55,normal,3,99.02
6,1081,809,1.0,5.78,normal,3,119.25
6,1081,117,1.0,11.49,normal,3,110.49
6,1081,729,1.0,8.34,normal,3,154.59
6,1081,352,1.0,8.35,normal,3,173.42
6,1081,1052,1.0,7.9,normal,3,223.43
6,1081,1026,1.0,10.03,normal,3,249.87
6,1081,1078,1.0,11.22,normal,3,263.27
6,1081,1049,1.0,8.04,normal,3,421.09
6,779,940,0.0,17.43,normal,3,16.36
6,779,1057,1.0,14.19,normal,3,2.21
6,779,1038,0.0,13.78,normal,3,2.86
6,779,930,0.0,13.04,normal,3,17.05
6,779,977,0.0,17.13,normal,3,12.98
6,779,708,0.5,15.6,normal,3,5.05
6,779,1023,1.0,11.85,abnormal,3,6.6
6,779,721,1.0,12.09,normal,3,7.27
6,779,1042,0.0,6.78,normal,3,17.83
6,779,1044,1.0,11.29,normal,3,39.75
6,779,939,0.5,60.0,timelimit,3,40.02
6,779,1085,1.0,11.12,normal,3,33.5
6,779,943,0.0,11.23,normal,3,42.05
6,779,341,1.0,12.33,normal,3,43.16
6,779,112,0.5,15.2,normal,3,51.39
6,779,876,1.0,8.88,normal,3,36.98
6,779,809,0.5,9.74,normal,3,90.16
6,779,117,0.0,8.69,normal,3,74.2
6,779,729,1.0,11.26,normal,3,102.19
6,779,352,0.0,10.88,abnormal,3,121.72
6,779,1052,1.0,14.67,normal,3,155.9
6,779,1026,1.0,12.51,normal,3,183.11
6,779,1078,1.0,19.01,normal,3,197.39
6,779,1049,1.0,8.71,normal,3,354.63
6,940,1057,1.0,14.34,normal,3,10.55
6,940,1038,1.0,12.57,normal,3,5.0
6,940,930,1.0,13.2,normal,3,8.27
6,940,977,1.0,6.73,normal,3,36.86
6,940,708,1.0,13.4,normal,3,52.57
6,940,1023,1.0,8.46,normal,3,56.11
6,940,721,1.0,10.08,normal,3,54.01
6,940,1042,1.0,7.91,normal,3,61.13
6,940,1044,0.0,12.08,normal,3,113.57
6,940,939,1.0,17.08,normal,3,88.22
6,940,1085,1.0,12.39,normal,3,96.78
6,940,943,0.0,12.4,normal,3,87.73
6,940,341,0.0,5.26,abnormal,3,103.8
6,940,112,1.0,14.23,normal,3,86.51
6,940,876,1.0,9.01,normal,3,87.65
6,940,809,1.0,10.65,normal,3,130.52
6,940,117,1.0,7.45,normal,3,114.07
6,940,729,1.0,11.09,normal,3,172.6
6,940,352,1.0,10.03,normal,3,174.34
6,940,1052,1.0,8.97,normal,3,238.82
6,940,1026,1.0,13.42,normal,3,264.13
6,940,1078,1.0,11.25,normal,3,276.9
6,940,1049,1.0,8.28,normal,3,430.91
6,1057,1038,1.0,17.52,normal,3,22.95
6,1057,930,0.0,12.12,normal,3,25.74
6,1057,977,1.0,12.24,normal,3,2.76
6,1057,708,0.0,15.86,normal,3,18.9
6,1057,1023,0.5,60.0,timelimit,3,7.12
6,1057,721,0.0,16.59,normal,3,1.81
6,1057,1042,0.0,9.1,normal,3,9.57
6,1057,1044,1.0,15.24,normal,3,11.34
6,1057,939,0.0,16.0,normal,3,20.8
6,1057,1085,1.0,11.19,normal,3,14.69
6,1057,943,0.0,10.07,normal,3,8.34
6,1057,341,1.0,13.62,normal,3,9.56
6,1057,112,0.0,15.3,normal,3,26.74
6,1057,876,1.0,12.4,normal,3,13.2
6,1057,809,0.0,13.94,normal,3,56.84
6,1057,117,1.0,9.29,normal,3,26.3
6,1057,729,0.0,14.59,normal,3,85.62
6,1057,352,0.5,12.46,normal,3,73.07
6,1057,1052,1.0,14.58,normal,3,130.54
6,1057,1026,0.5,60.0,timelimit,3,157.39
6,1057,1078,0.0,11.44,normal,3,163.73
6,1057,1049,1.0,10.67,normal,3,302.06
6,1038,930,0.0,11.7,normal,3,27.25
6,1038,977,0.0,12.41,normal,3,16.63
6,1038,708,0.0,12.25,normal,3,0.08
6,1038,1023,0.0,14.37,normal,3,3.0
6,1038,721,1.0,14.6,normal,3,27.49
6,1038,1042,0.0,11.4,normal,3,18.49
6,1038,1044,0.0,11.98,normal,3,18.15
6,1038,939,0.5,60.0,timelimit,3,4.76
6,1038,1085,1.0,12.68,normal,3,13.85
6,1038,943,0.0,12.96,normal,3,24.63
6,1038,341,1.0,12.79,normal,3,9.24
6,1038,112,1.0,15.12,normal,3,10.03
6,1038,876,0.0,11.21,normal,3,29.18
6,1038,809,0.0,17.08,normal,3,39.47
6,1038,117,1.0,9.68,normal,3,26.01
6,1038,729,0.0,15.14,normal,3,68.01
6,1038,352,1.0,5.93,abnormal,3,64.12
6,1038,1052,1.0,14.28,normal,3,136.58
6,1038,1026,1.0,11.57,normal,3,154.78
6,1038,1078,1.0,12.09,normal,3,161.05
6,1038,1049,1.0,11.46,normal,3,329.33
6,930,977,1.0,11.69,normal,3,50.25
6,930,708,1.0,13.99,normal,3,49.31
6,930,1023,0.0,11.21,normal,3,61.18
6,930,721,1.0,12.21,normal,3,51.79
6,930,1042,1.0,6.53,normal,3,42.77
6,930,1044,1.0,10.21,normal,3,93.16
6,930,939,0.0,12.94,normal,3,93.09
6,930,1085,1.0,14.29,normal,3,109.07
6,930,943,1.0,10.66,normal,3,53.37
6,930,341,1.0,8.5,normal,3,116.67
6,930,112,1.0,12.28,normal,3,115.06
6,930,876,0.0,9.33,normal,3,115.45
6,930,809,0.5,8.93,normal,3,123.61
6,930,117,0.0,11.28,normal,3,132.63
6,930,729,1.0,10.91,normal,3,139.37
6,930,352,1.0,10.88,normal,3,166.06
6,930,1052,1.0,12.21,normal,3,234.89
6,930,1026,1.0,10.6,normal,3,251.02
6,930,1078,1.0,10.0,normal,3,255.57
6,930,1049,1.0,8.81,normal,3,419.86
6,977,708,1.0,8.93,normal,3,7.77
6,977,1023,1.0,5.04,abnormal,3,10.86
6,977,721,0.0,13.86,normal,3,13.6
6,977,1042,0.0,8.96,normal,3,10.34
6,977,1044,0.0,9.65,normal,3,24.16
6,977,939,0.0,11.34,normal,3,6.37
6,977,1085,1.0,13.68,normal,3,27.51
6,977,943,0.0,13.07,normal,3,25.18
6,977,341,1.0,10.14,normal,3,22.55
6,977,112,0.0,9.58,normal,3,23.05
6,977,876,0.0,9.68,normal,3,6.55
6,977,809,0.0,10.56,normal,3,12.16
6,977,117,1.0,7.92,normal,3,7.45
6,977,729,1.0,12.83,normal,3,48.8
6,977,352,1.0,10.28,normal,3,76.91
6,977,1052,1.0,15.77,normal,3,146.4
6,977,1026,1.0,13.43,normal,3,163.82
6,977,1078,1.0,13.51,normal,3,169.74
6,977,1049,1.0,10.95,normal,3,333.74
6,708,1023,1.0,11.15,abnormal,3,11.2
6,708,721,0.0,13.11,normal,3,3.29
6,708,1042,0.0,6.85,normal,3,26.29
6,708,1044,1.0,12.34,normal,3,7.77
6,708,939,0.0,15.82,normal,3,5.68
6,708,1085,1.0,15.46,normal,3,43.42
6,708,943,0.0,13.01,normal,3,24.43
6,708,341,1.0,11.86,normal,3,38.18
6,708,112,1.0,14.42,normal,3,22.32
6,708,876,1.0,10.8,normal,3,9.42
6,708,809,0.0,8.62,normal,3,43.33
6,708,117,0.0,7.01,normal,3,54.01
6,708,729,1.0,8.54,normal,3,77.35
6,708,352,1.0,10.79,normal,3,104.21
6,708,1052,1.0,7.78,normal,3,171.66
6,708,1026,1.0,10.88,normal,3,188.28
6,708,1078,1.0,10.4,normal,3,193.65
6,708,1049,1.0,7.99,normal,3,354.89
6,1023,721,0.0,21.5,normal,3,16.53
6,1023,1042,0.0,7.16,normal,3,38.7
6,1023,1044,1.0,9.89,normal,3,10.87
6,1023,939,0.5,60.0,timelimit,3,18.35
6,1023,1085,0.0,14.47,normal,3,53.91
6,1023,943,1.0,9.59,normal,3,44.61
6,1023,341,0.0,9.09,normal,3,49.02
6,1023,112,1.0,5.75,abnormal,3,17.27
6,1023,876,0.0,8.38,normal,3,4.78
6,1023,809,1.0,4.14,abnormal,3,6.02
6,1023,117,1.0,9.14,normal,3,33.32
6,1023,729,1.0,8.98,normal,3,88.61
6,1023,352,0.0,24.09,abnormal,3,114.65
6,1023,1052,1.0,9.98,abnormal,3,164.55
6,1023,1026,1.0,10.45,normal,3,181.01
6,1023,1078,0.0,11.56,normal,3,186.41
6,1023,1049,1.0,8.65,normal,3,329.66
6,721,1042,1.0,8.33,normal,3,14.04
6,721,1044,1.0,11.93,normal,3,65.82
6,721,939,0.0,17.99,normal,3,28.03
6,721,1085,0.0,18.1,normal,3,81.57
6,721,943,1.0,10.05,normal,3,0.69
6,721,341,0.0,9.34,normal,3,75.14
6,721,112,0.0,14.82,normal,3,59.53
6,721,876,1.0,12.1,normal,3,14.37
6,721,809,0.0,12.54,normal,3,47.36
6,721,117,0.0,14.83,normal,3,57.09
6,721,729,1.0,14.76,normal,3,94.61
6,721,352,1.0,10.08,normal,3,103.96
6,721,1052,1.0,23.21,normal,3,185.12
6,721,1026,1.0,13.65,normal,3,200.9
6,721,1078,1.0,12.13,normal,3,189.86
6,721,1049,1.0,27.81,normal,3,363.06
6,1042,1044,1.0,7.19,normal,3,69.72
6,1042,939,1.0,5.44,normal,3,16.7
6,1042,1085,1.0,10.5,normal,3,85.3
6,1042,943,1.0,10.06,normal,3,38.16
6,1042,341,0.0,6.97,normal,3,94.07
6,1042,112,0.0,10.8,normal,3,78.39
6,1042,876,1.0,5.63,normal,3,49.84
6,1042,809,1.0,5.39,normal,3,65.27
6,1042,117,0.5,60.0,timelimit,3,90.38
6,1042,729,1.0,7.05,normal,3,150.34
6,1042,352,1.0,10.49,normal,3,158.36
6,1042,1052,1.0,9.22,normal,3,236.85
6,1042,1026,1.0,5.66,normal,3,251.52
6,1042,1078,0.0,9.57,normal,3,239.89
6,1042,1049,1.0,5.51,normal,3,394.03
6,1044,939,0.5,60.0,timelimit,3,58.24
6,1044,1085,0.0,11.37,normal,3,2.53
6,1044,943,0.0,8.92,normal,3,57.69
6,1044,341,0.0,3.14,abnormal,3,32.83
6,1044,112,1.0,11.83,normal,3,45.29
6,1044,876,1.0,13.79,normal,3,38.4
6,1044,809,1.0,17.89,normal,3,21.29
6,1044,117,0.0,7.3,normal,3,2.76
6,1044,729,1.0,12.49,normal,3,58.08
6,1044,352,0.0,13.3,normal,3,67.88
6,1044,1052,1.0,12.19,normal,3,130.91
6,1044,1026,1.0,15.83,normal,3,147.23
6,1044,1078,1.0,13.67,normal,3,121.52
6,1044,1049,1.0,10.38,normal,3,308.04
6,939,1085,1.0,15.28,normal,3,50.05
6,939,943,0.5,16.31,normal,3,6.12
6,939,341,1.0,10.5,normal,3,36.96
6,939,112,0.5,17.73,normal,3,55.18
6,939,876,1.0,9.53,normal,3,51.62
6,939,809,0.0,10.39,normal,3,66.27
6,939,117,0.0,11.49,normal,3,50.38
6,939,729,0.0,8.9,normal,3,124.62
6,939,352,1.0,10.59,normal,3,100.77
6,939,1052,1.0,22.82,normal,3,193.75
6,939,1026,1.0,11.53,normal,3,208.58
6,939,1078,1.0,16.95,normal,3,182.28
6,939,1049,1.0,8.83,normal,3,364.66
6,1085,943,0.0,14.19,normal,3,57.78
6,1085,341,1.0,14.47,normal,3,26.19
6,1085,112,1.0,11.66,normal,3,14.94
6,1085,876,0.5,60.0,timelimit,3,0.81
6,1085,809,0.5,60.0,timelimit,3,9.29
6,1085,117,0.5,60.0,timelimit,3,15.1
6,1085,729,0.0,13.91,normal,3,67.03
6,1085,352,1.0,11.42,normal,3,60.91
6,1085,1052,1.0,11.68,normal,3,152.97
6,1085,1026,1.0,13.71,normal,3,168.28
6,1085,1078,1.0,12.61,normal,3,143.14
6,1085,1049,1.0,11.96,normal,3,323.84
6,943,341,1.0,9.34,normal,3,53.56
6,943,112,0.5,17.06,normal,3,62.73
6,943,876,0.0,10.32,normal,3,58.76
6,943,809,0.5,16.72,normal,3,41.11
6,943,117,0.0,8.1,normal,3,34.28
6,943,729,0.0,9.62,normal,3,97.41
6,943,352,1.0,7.07,normal,3,106.76
6,943,1052,1.0,14.26,normal,3,195.9
6,943,1026,1.0,20.01,normal,3,210.15
6,943,1078,1.0,5.47,normal,3,184.76
6,943,1049,1.0,10.05,normal,3,361.95
6,341,112,0.0,7.49,normal,3,5.81
6,341,876,1.0,5.83,normal,3,24.13
6,341,809,0.0,6.83,normal,3,15.48
6,341,117,0.0,11.93,abnormal,3,36.86
6,341,729,0.0,11.74,normal,3,26.5
6,341,352,1.0,10.41,abnormal,3,53.23
6,341,1052,0.5,12.67,normal,3,141.83
6,341,1026,1.0,11.23,normal,3,148.84
6,341,1078,1.0,8.79,normal,3,124.97
6,341,1049,1.0,7.07,normal,3,300.96
6,112,876,1.0,9.97,normal,3,5.97
6,112,809,1.0,10.5,normal,3,2.27
6,112,117,0.0,11.93,normal,3,7.47
6,112,729,0.0,11.13,normal,3,53.76
6,112,352,0.0,12.57,normal,3,95.27
6,112,1052,0.0,13.84,normal,3,157.07
6,112,1026,1.0,32.08,normal,3,163.65
6,112,1078,0.0,13.67,normal,3,139.97
6,112,1049,1.0,25.43,normal,3,296.83
6,876,809,1.0,10.45,abnormal,3,15.91
6,876,117,0.0,8.05,normal,3,36.68
6,876,729,0.0,12.3,normal,3,23.83
6,876,352,1.0,9.54,normal,3,65.1
6,876,1052,1.0,8.78,normal,3,142.31
6,876,1026,1.0,9.28,normal,3,181.05
6,876,1078,0.0,13.23,normal,3,141.5
6,876,1049,1.0,8.47,normal,3,311.85
6,809,117,1.0,8.57,normal,3,44.65
6,809,729,1.0,13.33,normal,3,30.64
6,809,352,1.0,10.74,normal,3,102.82
6,809,1052,0.5,11.92,normal,3,177.59
6,809,1026,1.0,9.87,normal,3,206.95
6,809,1078,1.0,10.92,normal,3,151.7
6,809,1049,1.0,9.8,normal,3,351.21
